z,zeta,as_scale,hmf,cooling_scale,T_min,score
4.0,15.367323228130308,0.8,ST,0.5,15000.0,0.011007052093258297
4.0,16.198864774296695,0.8,ST,0.5,15000.0,0.010527106772992314
4.0,17.07540188232742,0.8,ST,0.5,15000.0,0.010059953762682278
4.0,17.999369308004486,0.8,ST,0.5,15000.0,0.009606169407040021
4.0,18.973333554230518,0.8,ST,0.5,15000.0,0.009166212494758718
4.0,20.000000000000004,0.8,ST,0.5,15000.0,0.00874040970430069
4.0,3.0,0.8,ST,1.0,8000.0,0.022013188673081927
4.0,3.1623330622689494,0.8,ST,1.0,8000.0,0.022734121957366887
4.0,3.33345013223977,0.8,ST,1.0,8000.0,0.02333994553780895
4.0,3.5138265215355418,0.8,ST,1.0,8000.0,0.02383120293248232
4.0,3.703963261376446,0.8,ST,1.0,8000.0,0.024210038284782284
4.0,3.9043884942934204,0.8,ST,1.0,8000.0,0.024479992976109057
4.0,4.1156589411488556,0.8,ST,1.0,8000.0,0.02464579690493784
4.0,4.338361447539279,0.8,ST,1.0,8000.0,0.024712913361994285
4.0,4.573114613875481,0.8,ST,1.0,8000.0,0.024687705549704175
4.0,4.820570513667911,0.8,ST,1.0,8000.0,0.02457667158089396
4.0,5.0814165047902815,0.8,ST,1.0,8000.0,0.024386948957884774
4.0,5.356377138752477,0.8,ST,1.0,8000.0,0.024125690958569285
4.0,5.389452332657201,0.8,ST,1.0,8000.0,0.024090857404062006
4.0,5.646216173286171,0.8,ST,1.0,8000.0,0.023800057542355757
4.0,5.9517386938335095,0.8,ST,1.0,8000.0,0.023417117913226333
4.0,6.273793349831704,0.8,ST,1.0,8000.0,0.022983750168871372
4.0,6.613274712005288,0.8,ST,1.0,8000.0,0.022506673699829616
4.0,6.971125757213828,0.8,ST,1.0,8000.0,0.021992144041212542
4.0,7.3483404877573175,0.8,ST,1.0,8000.0,0.021446279112861837
4.0,7.745966692414836,0.8,ST,1.0,8000.0,0.020874543607745093
4.0,8.165108856885828,0.8,ST,1.0,8000.0,0.02028220655535208
4.0,8.606931231718361,0.8,ST,1.0,8000.0,0.01967413594473428
4.0,9.072661066246061,0.8,ST,1.0,8000.0,0.019054699412848004
4.0,9.563592017516726,0.8,ST,1.0,8000.0,0.018427891729252077
4.0,10.081087743681516,0.8,ST,1.0,8000.0,0.017797391758680635
4.0,10.626585691826111,0.8,ST,1.0,8000.0,0.017166407111214158
4.0,11.20160109076529,0.8,ST,1.0,8000.0,0.016537792038397628
4.0,11.807731159891665,0.8,ST,1.0,8000.0,0.01591415057032494
4.0,12.446659545769569,0.8,ST,1.0,8000.0,0.015297671758275629
4.0,13.120160998797505,0.8,ST,1.0,8000.0,0.014690295256909385
4.0,13.830106302929654,0.8,ST,1.0,8000.0,0.014093698113394587
4.0,14.578467472149546,0.8,ST,1.0,8000.0,0.013509261555168154
4.0,15.367323228130308,0.8,ST,1.0,8000.0,0.012938167908333601
4.0,16.198864774296695,0.8,ST,1.0,8000.0,0.012381376342741602
4.0,17.07540188232742,0.8,ST,1.0,8000.0,0.011839672080566027
4.0,17.999369308004486,0.8,ST,1.0,8000.0,0.01131363641375037
4.0,18.973333554230518,0.8,ST,1.0,8000.0,0.010803724450852592
4.0,20.000000000000004,0.8,ST,1.0,8000.0,0.010310254417182602
4.0,3.0,0.8,ST,1.0,10000.0,0.02037491291267357
4.0,3.1623330622689494,0.8,ST,1.0,10000.0,0.021103663801795586
4.0,3.33345013223977,0.8,ST,1.0,10000.0,0.021724231104097887
4.0,3.5138265215355418,0.8,ST,1.0,10000.0,0.022236299362297506
4.0,3.703963261376446,0.8,ST,1.0,10000.0,0.022641184980823213
4.0,3.9043884942934204,0.8,ST,1.0,10000.0,0.02294164789990319
4.0,4.1156589411488556,0.8,ST,1.0,10000.0,0.023141685052372348
4.0,4.338361447539279,0.8,ST,1.0,10000.0,0.023246090831895355
4.0,4.573114613875481,0.8,ST,1.0,10000.0,0.02326061584793654
4.0,4.820570513667911,0.8,ST,1.0,10000.0,0.02319120974713964
4.0,5.0814165047902815,0.8,ST,1.0,10000.0,0.023044520512165562
4.0,5.356377138752477,0.8,ST,1.0,10000.0,0.02282726332271174
4.0,5.389452332657201,0.8,ST,1.0,10000.0,0.0227976147817271
4.0,5.646216173286171,0.8,ST,1.0,10000.0,0.022546224564271966
4.0,5.9517386938335095,0.8,ST,1.0,10000.0,0.02220812979133694
4.0,6.273793349831704,0.8,ST,1.0,10000.0,0.02181958133824524
4.0,6.613274712005288,0.8,ST,1.0,10000.0,0.021387046700064992
4.0,6.971125757213828,0.8,ST,1.0,10000.0,0.02091657949607313
4.0,7.3483404877573175,0.8,ST,1.0,10000.0,0.020414119862481598
4.0,7.745966692414836,0.8,ST,1.0,10000.0,0.019884988473350025
4.0,8.165108856885828,0.8,ST,1.0,10000.0,0.01933433448071936
4.0,8.606931231718361,0.8,ST,1.0,10000.0,0.018766936083121244
4.0,9.072661066246061,0.8,ST,1.0,10000.0,0.018187083567693472
4.0,9.563592017516726,0.8,ST,1.0,10000.0,0.01759871375688192
4.0,10.081087743681516,0.8,ST,1.0,10000.0,0.017005466294623968
4.0,10.626585691826111,0.8,ST,1.0,10000.0,0.016410520010026478
4.0,11.20160109076529,0.8,ST,1.0,10000.0,0.01581671178665558
4.0,11.807731159891665,0.8,ST,1.0,10000.0,0.015226639563084256
4.0,12.446659545769569,0.8,ST,1.0,10000.0,0.014642495540438054
4.0,13.120160998797505,0.8,ST,1.0,10000.0,0.014066223647514661
4.0,13.830106302929654,0.8,ST,1.0,10000.0,0.013499518129765397
4.0,14.578467472149546,0.8,ST,1.0,10000.0,0.012943778087314305
4.0,15.367323228130308,0.8,ST,1.0,10000.0,0.012400208546064105
4.0,16.198864774296695,0.8,ST,1.0,10000.0,0.011869794526211784
4.0,17.07540188232742,0.8,ST,1.0,10000.0,0.01135335051706265
4.0,17.999369308004486,0.8,ST,1.0,10000.0,0.010851487996979837
4.0,18.973333554230518,0.8,ST,1.0,10000.0,0.01036469439899115
4.0,20.000000000000004,0.8,ST,1.0,10000.0,0.009893319873177204
4.0,3.0,0.8,ST,1.0,15000.0,0.017687812805016735
4.0,3.1623330622689494,0.8,ST,1.0,15000.0,0.018418236543606917
4.0,3.33345013223977,0.8,ST,1.0,15000.0,0.019052802827171138
4.0,3.5138265215355418,0.8,ST,1.0,15000.0,0.019589816110819697
4.0,3.703963261376446,0.8,ST,1.0,15000.0,0.02002922346313521
4.0,3.9043884942934204,0.8,ST,1.0,15000.0,0.020372487685751874
4.0,4.1156589411488556,0.8,ST,1.0,15000.0,0.020622361813178277
4.0,4.338361447539279,0.8,ST,1.0,15000.0,0.020782494644964736
4.0,4.573114613875481,0.8,ST,1.0,15000.0,0.020857572308278303
4.0,4.820570513667911,0.8,ST,1.0,15000.0,0.020852585969523576
4.0,5.0814165047902815,0.8,ST,1.0,15000.0,0.020773320154796698
4.0,5.356377138752477,0.8,ST,1.0,15000.0,0.020625698849450362
4.0,5.389452332657201,0.8,ST,1.0,15000.0,0.02060429635169876
4.0,5.646216173286171,0.8,ST,1.0,15000.0,0.020415840936684568
4.0,5.9517386938335095,0.8,ST,1.0,15000.0,0.02014984803510695
4.0,6.273793349831704,0.8,ST,1.0,15000.0,0.019833813987551237
4.0,6.613274712005288,0.8,ST,1.0,15000.0,0.019473737859877868
4.0,6.971125757213828,0.8,ST,1.0,15000.0,0.019075295894124975
4.0,7.3483404877573175,0.8,ST,1.0,15000.0,0.018644088839150096
4.0,7.745966692414836,0.8,ST,1.0,15000.0,0.018185162989457927
4.0,8.165108856885828,0.8,ST,1.0,15000.0,0.017703432168753606
4.0,8.606931231718361,0.8,ST,1.0,15000.0,0.01720349300617194
4.0,9.072661066246061,0.8,ST,1.0,15000.0,0.016689476319125228
4.0,9.563592017516726,0.8,ST,1.0,15000.0,0.016165200335411637
4.0,10.081087743681516,0.8,ST,1.0,15000.0,0.01563421532526249
4.0,10.626585691826111,0.8,ST,1.0,15000.0,0.015099629612453326
4.0,11.20160109076529,0.8,ST,1.0,15000.0,0.014564235350164547
4.0,11.807731159891665,0.8,ST,1.0,15000.0,0.014030601786272875
4.0,12.446659545769569,0.8,ST,1.0,15000.0,0.013500911769853725
4.0,13.120160998797505,0.8,ST,1.0,15000.0,0.012977105123673508
4.0,13.830106302929654,0.8,ST,1.0,15000.0,0.012460893012919961
4.0,14.578467472149546,0.8,ST,1.0,15000.0,0.011953693603043491
4.0,15.367323228130308,0.8,ST,1.0,15000.0,0.011456741388914749
4.0,16.198864774296695,0.8,ST,1.0,15000.0,0.010971057394950868
4.0,17.07540188232742,0.8,ST,1.0,15000.0,0.010497498365020359
4.0,17.999369308004486,0.8,ST,1.0,15000.0,0.010036719438292933
4.0,18.973333554230518,0.8,ST,1.0,15000.0,0.009589257961895779
4.0,20.000000000000004,0.8,ST,1.0,15000.0,0.00915551319807662
4.0,3.0,0.8,ST,2.0,8000.0,0.02207457420278238
4.0,3.1623330622689494,0.8,ST,2.0,8000.0,0.022806052921996552
4.0,3.33345013223977,0.8,ST,2.0,8000.0,0.023423598892354933
4.0,3.5138265215355418,0.8,ST,2.0,8000.0,0.023927710886537976
4.0,3.703963261376446,0.8,ST,2.0,8000.0,0.024320452805090327
4.0,3.9043884942934204,0.8,ST,2.0,8000.0,0.0246052534090428
4.0,4.1156589411488556,0.8,ST,2.0,8000.0,0.02478670129150195
4.0,4.338361447539279,0.8,ST,2.0,8000.0,0.02487009429801746
4.0,4.573114613875481,0.8,ST,2.0,8000.0,0.024861614018144514
4.0,4.820570513667911,0.8,ST,2.0,8000.0,0.02476756371980361
4.0,5.0814165047902815,0.8,ST,2.0,8000.0,0.024594883736027015
4.0,5.356377138752477,0.8,ST,2.0,8000.0,0.024350530384046654
4.0,5.389452332657201,0.8,ST,2.0,8000.0,0.024317653810587134
4.0,5.646216173286171,0.8,ST,2.0,8000.0,0.024041475678864634
4.0,5.9517386938335095,0.8,ST,2.0,8000.0,0.023674610635216222
4.0,6.273793349831704,0.8,ST,2.0,8000.0,0.023256652024683046
4.0,6.613274712005288,0.8,ST,2.0,8000.0,0.022794176066503385
4.0,6.971125757213828,0.8,ST,2.0,8000.0,0.022293314776584267
4.0,7.3483404877573175,0.8,ST,2.0,8000.0,0.021760086795678743
4.0,7.745966692414836,0.8,ST,2.0,8000.0,0.021199874400724815
4.0,8.165108856885828,0.8,ST,2.0,8000.0,0.020617888028423053
4.0,8.606931231718361,0.8,ST,2.0,8000.0,0.020018959840788202
4.0,9.072661066246061,0.8,ST,2.0,8000.0,0.01940743750440461
4.0,9.563592017516726,0.8,ST,2.0,8000.0,0.01878731211348955
4.0,10.081087743681516,0.8,ST,2.0,8000.0,0.018162278902462945
4.0,10.626585691826111,0.8,ST,2.0,8000.0,0.017535570960809117
4.0,11.20160109076529,0.8,ST,2.0,8000.0,0.016910079261739864
4.0,11.807731159891665,0.8,ST,2.0,8000.0,0.016288456414371575
4.0,12.446659545769569,0.8,ST,2.0,8000.0,0.015672946298817363
4.0,13.120160998797505,0.8,ST,2.0,8000.0,0.015065548231214827
4.0,13.830106302929654,0.8,ST,2.0,8000.0,0.014468005085649717
4.0,14.578467472149546,0.8,ST,2.0,8000.0,0.013881763673845821
4.0,15.367323228130308,0.8,ST,2.0,8000.0,0.013308075584210063
4.0,16.198864774296695,0.8,ST,2.0,8000.0,0.0127479694762939
4.0,17.07540188232742,0.8,ST,2.0,8000.0,0.012202299014074797
4.0,17.999369308004486,0.8,ST,2.0,8000.0,0.011671710883671794
4.0,18.973333554230518,0.8,ST,2.0,8000.0,0.011156726226894127
4.0,20.000000000000004,0.8,ST,2.0,8000.0,0.010657725560467941
4.0,3.0,0.8,ST,2.0,10000.0,0.02042898410086508
4.0,3.1623330622689494,0.8,ST,2.0,10000.0,0.02116802451061597
4.0,3.33345013223977,0.8,ST,2.0,10000.0,0.021800078908496667
4.0,3.5138265215355418,0.8,ST,2.0,10000.0,0.022324786302015148
4.0,3.703963261376446,0.8,ST,2.0,10000.0,0.02274338192926544
4.0,3.9043884942934204,0.8,ST,2.0,10000.0,0.023058512102157407
4.0,4.1156589411488556,0.8,ST,2.0,10000.0,0.02327403136715863
4.0,4.338361447539279,0.8,ST,2.0,10000.0,0.02339456760293668
4.0,4.573114613875481,0.8,ST,2.0,10000.0,0.023425688718755385
4.0,4.820570513667911,0.8,ST,2.0,10000.0,0.023373148472014684
4.0,5.0814165047902815,0.8,ST,2.0,10000.0,0.02324339666900502
4.0,5.356377138752477,0.8,ST,2.0,10000.0,0.02304295053960139
4.0,5.389452332657201,0.8,ST,2.0,10000.0,0.023015248762275446
4.0,5.646216173286171,0.8,ST,2.0,10000.0,0.022778407661117182
4.0,5.9517386938335095,0.8,ST,2.0,10000.0,0.022456314456621957
4.0,6.273793349831704,0.8,ST,2.0,10000.0,0.02208311121537983
4.0,6.613274712005288,0.8,ST,2.0,10000.0,0.021665121470900498
4.0,6.971125757213828,0.8,ST,2.0,10000.0,0.021208274691752477
4.0,7.3483404877573175,0.8,ST,2.0,10000.0,0.020718411085682453
4.0,7.745966692414836,0.8,ST,2.0,10000.0,0.020200768346440478
4.0,8.165108856885828,0.8,ST,2.0,10000.0,0.019660436501464745
4.0,8.606931231718361,0.8,ST,2.0,10000.0,0.019102157508021363
4.0,9.072661066246061,0.8,ST,2.0,10000.0,0.018530201237463503
4.0,9.563592017516726,0.8,ST,2.0,10000.0,0.017948500445267794
4.0,10.081087743681516,0.8,ST,2.0,10000.0,0.017360710833500746
4.0,10.626585691826111,0.8,ST,2.0,10000.0,0.01677003640476779
4.0,11.20160109076529,0.8,ST,2.0,10000.0,0.016179350488582763
4.0,11.807731159891665,0.8,ST,2.0,10000.0,0.015591299380540236
4.0,12.446659545769569,0.8,ST,2.0,10000.0,0.015008129932750202
4.0,13.120160998797505,0.8,ST,2.0,10000.0,0.014431845498066406
4.0,13.830106302929654,0.8,ST,2.0,10000.0,0.01386420604110447
4.0,14.578467472149546,0.8,ST,2.0,10000.0,0.01330667609929338
4.0,15.367323228130308,0.8,ST,2.0,10000.0,0.012760529846332675
4.0,16.198864774296695,0.8,ST,2.0,10000.0,0.012226821694892637
4.0,17.07540188232742,0.8,ST,2.0,10000.0,0.01170643451303664
4.0,17.999369308004486,0.8,ST,2.0,10000.0,0.011200045108383055
4.0,18.973333554230518,0.8,ST,2.0,10000.0,0.010708206908092766
4.0,20.000000000000004,0.8,ST,2.0,10000.0,0.010231332297270355
4.0,3.0,0.8,ST,2.0,15000.0,0.017738711577521753
4.0,3.1623330622689494,0.8,ST,2.0,15000.0,0.018479299564177532
4.0,3.33345013223977,0.8,ST,2.0,15000.0,0.019125236646184138
4.0,3.5138265215355418,0.8,ST,2.0,15000.0,0.019674781500164787
4.0,3.703963261376446,0.8,ST,2.0,15000.0,0.020127799687458973
4.0,3.9043884942934204,0.8,ST,2.0,15000.0,0.02048564000757688
4.0,4.1156589411488556,0.8,ST,2.0,15000.0,0.020750912672513555
4.0,4.338361447539279,0.8,ST,2.0,15000.0,0.020927099527222024
4.0,4.573114613875481,0.8,ST,2.0,15000.0,0.021018703533798182
4.0,4.820570513667911,0.8,ST,2.0,15000.0,0.021030519521350464
4.0,5.0814165047902815,0.8,ST,2.0,15000.0,0.020968133401300035
4.0,5.356377138752477,0.8,ST,2.0,15000.0,0.020837270749852414
4.0,5.389452332657201,0.8,ST,2.0,15000.0,0.02081780922169413
4.0,5.646216173286171,0.8,ST,2.0,15000.0,0.020643861262518524
4.0,5.9517386938335095,0.8,ST,2.0,15000.0,0.02039382699364755
4.0,6.273793349831704,0.8,ST,2.0,15000.0,0.02009309940516319
4.0,6.613274712005288,0.8,ST,2.0,15000.0,0.01974753322630193
4.0,6.971125757213828,0.8,ST,2.0,15000.0,0.019362680251867357
4.0,7.3483404877573175,0.8,ST,2.0,15000.0,0.018944040984985932
4.0,7.745966692414836,0.8,ST,2.0,15000.0,0.01849657847228844
4.0,8.165108856885828,0.8,ST,2.0,15000.0,0.018025147148565724
4.0,8.606931231718361,0.8,ST,2.0,15000.0,0.01753430719053995
4.0,9.072661066246061,0.8,ST,2.0,15000.0,0.017028168769662035
4.0,9.563592017516726,0.8,ST,2.0,15000.0,0.01651054585656042
4.0,10.081087743681516,0.8,ST,2.0,15000.0,0.015985004612276275
4.0,10.626585691826111,0.8,ST,2.0,15000.0,0.015454678365763344
4.0,11.20160109076529,0.8,ST,2.0,15000.0,0.014922395575771796
4.0,11.807731159891665,0.8,ST,2.0,15000.0,0.014390773715110427
4.0,12.446659545769569,0.8,ST,2.0,15000.0,0.013862050178168234
4.0,13.120160998797505,0.8,ST,2.0,15000.0,0.013338224086142651
4.0,13.830106302929654,0.8,ST,2.0,15000.0,0.012821072247996263
4.0,14.578467472149546,0.8,ST,2.0,15000.0,0.012312078172172523
4.0,15.367323228130308,0.8,ST,2.0,15000.0,0.011812545425961357
4.0,16.198864774296695,0.8,ST,2.0,15000.0,0.011323564359801065
4.0,17.07540188232742,0.8,ST,2.0,15000.0,0.010846060043536207
4.0,17.999369308004486,0.8,ST,2.0,15000.0,0.01038075288633427
4.0,18.973333554230518,0.8,ST,2.0,15000.0,0.009928246191950681
4.0,20.000000000000004,0.8,ST,2.0,15000.0,0.009489001408195212
4.0,3.0,0.8,PS,0.5,8000.0,0.023794436213200047
4.0,3.1623330622689494,0.8,PS,0.5,8000.0,0.025028924389617044
4.0,3.33345013223977,0.8,PS,0.5,8000.0,0.026129150441681032
4.0,3.5138265215355418,0.8,PS,0.5,8000.0,0.027089113728161144
4.0,3.703963261376446,0.8,PS,0.5,8000.0,0.027905730914558172
4.0,3.9043884942934204,0.8,PS,0.5,8000.0,0.02857858715311975
4.0,4.1156589411488556,0.8,PS,0.5,8000.0,0.02910964835043764
4.0,4.338361447539279,0.8,PS,0.5,8000.0,0.029502593792997776
4.0,4.573114613875481,0.8,PS,0.5,8000.0,0.029763024421734677
4.0,4.820570513667911,0.8,PS,0.5,8000.0,0.029897313330275285
4.0,5.0814165047902815,0.8,PS,0.5,8000.0,0.02991329028709168
4.0,5.356377138752477,0.8,PS,0.5,8000.0,0.02981928516951691
4.0,5.389452332657201,0.8,PS,0.5,8000.0,0.02980156226697658
4.0,5.646216173286171,0.8,PS,0.5,8000.0,0.029624065406109262
4.0,5.9517386938335095,0.8,PS,0.5,8000.0,0.02933663595432048
4.0,6.273793349831704,0.8,PS,0.5,8000.0,0.028966049750631537
4.0,6.613274712005288,0.8,PS,0.5,8000.0,0.02852141176370782
4.0,6.971125757213828,0.8,PS,0.5,8000.0,0.028011382858255315
4.0,7.3483404877573175,0.8,PS,0.5,8000.0,0.027444633162704995
4.0,7.745966692414836,0.8,PS,0.5,8000.0,0.026829033026122197
4.0,8.165108856885828,0.8,PS,0.5,8000.0,0.026172313412596
4.0,8.606931231718361,0.8,PS,0.5,8000.0,0.02548173157186457
4.0,9.072661066246061,0.8,PS,0.5,8000.0,0.02476389697238052
4.0,9.563592017516726,0.8,PS,0.5,8000.0,0.02402494094224186
4.0,10.081087743681516,0.8,PS,0.5,8000.0,0.023270591650229384
4.0,10.626585691826111,0.8,PS,0.5,8000.0,0.022505918434264763
4.0,11.20160109076529,0.8,PS,0.5,8000.0,0.021735500001988758
4.0,11.807731159891665,0.8,PS,0.5,8000.0,0.020963568919290333
4.0,12.446659545769569,0.8,PS,0.5,8000.0,0.02019375385346744
4.0,13.120160998797505,0.8,PS,0.5,8000.0,0.01942932076691985
4.0,13.830106302929654,0.8,PS,0.5,8000.0,0.018673148405856453
4.0,14.578467472149546,0.8,PS,0.5,8000.0,0.017927673422523258
4.0,15.367323228130308,0.8,PS,0.5,8000.0,0.017195030531463155
4.0,16.198864774296695,0.8,PS,0.5,8000.0,0.01647701353625252
4.0,17.07540188232742,0.8,PS,0.5,8000.0,0.01577514737130822
4.0,17.999369308004486,0.8,PS,0.5,8000.0,0.015090642227686375
4.0,18.973333554230518,0.8,PS,0.5,8000.0,0.014424506431017187
4.0,20.000000000000004,0.8,PS,0.5,8000.0,0.013777530944824484
4.0,3.0,0.8,PS,0.5,10000.0,0.02161395050645536
4.0,3.1623330622689494,0.8,PS,0.5,10000.0,0.022827735067205732
4.0,3.33345013223977,0.8,PS,0.5,10000.0,0.0239202734684993
4.0,3.5138265215355418,0.8,PS,0.5,10000.0,0.02488438620021398
4.0,3.703963261376446,0.8,PS,0.5,10000.0,0.025715756442501236
4.0,3.9043884942934204,0.8,PS,0.5,10000.0,0.02641272760921642
4.0,4.1156589411488556,0.8,PS,0.5,10000.0,0.026976040722529317
4.0,4.338361447539279,0.8,PS,0.5,10000.0,0.027408210437705565
4.0,4.573114613875481,0.8,PS,0.5,10000.0,0.02771373212977096
4.0,4.820570513667911,0.8,PS,0.5,10000.0,0.02789796206486949
4.0,5.0814165047902815,0.8,PS,0.5,10000.0,0.027967795166728728
4.0,5.356377138752477,0.8,PS,0.5,10000.0,0.027930709500918454
4.0,5.389452332657201,0.8,PS,0.5,10000.0,0.027919799515348752
4.0,5.646216173286171,0.8,PS,0.5,10000.0,0.027794725463248637
4.0,5.9517386938335095,0.8,PS,0.5,10000.0,0.027568158347680505
4.0,6.273793349831704,0.8,PS,0.5,10000.0,0.027259485584959955
4.0,6.613274712005288,0.8,PS,0.5,10000.0,0.026877286803489504
4.0,6.971125757213828,0.8,PS,0.5,10000.0,0.026429787492071137
4.0,7.3483404877573175,0.8,PS,0.5,10000.0,0.025925271789374645
4.0,7.745966692414836,0.8,PS,0.5,10000.0,0.02537128964122084
4.0,8.165108856885828,0.8,PS,0.5,10000.0,0.02477529939991556
4.0,8.606931231718361,0.8,PS,0.5,10000.0,0.024144342391305265
4.0,9.072661066246061,0.8,PS,0.5,10000.0,0.023484842114537694
4.0,9.563592017516726,0.8,PS,0.5,10000.0,0.02280278244694045
4.0,10.081087743681516,0.8,PS,0.5,10000.0,0.022103780431071814
4.0,10.626585691826111,0.8,PS,0.5,10000.0,0.021392817929241085
4.0,11.20160109076529,0.8,PS,0.5,10000.0,0.02067440991971007
4.0,11.807731159891665,0.8,PS,0.5,10000.0,0.019952747776125466
4.0,12.446659545769569,0.8,PS,0.5,10000.0,0.01923143807032007
4.0,13.120160998797505,0.8,PS,0.5,10000.0,0.018513730860560126
4.0,13.830106302929654,0.8,PS,0.5,10000.0,0.01780251192618978
4.0,14.578467472149546,0.8,PS,0.5,10000.0,0.01710022937922731
4.0,15.367323228130308,0.8,PS,0.5,10000.0,0.016409039344461373
4.0,16.198864774296695,0.8,PS,0.5,10000.0,0.01573076412045696
4.0,17.07540188232742,0.8,PS,0.5,10000.0,0.01506696421062756
4.0,17.999369308004486,0.8,PS,0.5,10000.0,0.014418888453013604
4.0,18.973333554230518,0.8,PS,0.5,10000.0,0.013787588406629095
4.0,20.000000000000004,0.8,PS,0.5,10000.0,0.01317389890762058
4.0,3.0,0.8,PS,0.5,15000.0,0.018093598302553242
4.0,3.1623330622689494,0.8,PS,0.5,15000.0,0.019252132526981703
4.0,3.33345013223977,0.8,PS,0.5,15000.0,0.020311671869634985
4.0,3.5138265215355418,0.8,PS,0.5,15000.0,0.021263354946935605
4.0,3.703963261376446,0.8,PS,0.5,15000.0,0.022101001407416946
4.0,3.9043884942934204,0.8,PS,0.5,15000.0,0.02282103666386505
4.0,4.1156589411488556,0.8,PS,0.5,15000.0,0.023422243571577094
4.0,4.338361447539279,0.8,PS,0.5,15000.0,0.023905240410302994
4.0,4.573114613875481,0.8,PS,0.5,15000.0,0.0242726826681189
4.0,4.820570513667911,0.8,PS,0.5,15000.0,0.0245282148905204
4.0,5.0814165047902815,0.8,PS,0.5,15000.0,0.024677134844724218
4.0,5.356377138752477,0.8,PS,0.5,15000.0,0.0247254300694571
4.0,5.389452332657201,0.8,PS,0.5,15000.0,0.02472484088705379
4.0,5.646216173286171,0.8,PS,0.5,15000.0,0.0246798175521919
4.0,5.9517386938335095,0.8,PS,0.5,15000.0,0.02454738818533369
4.0,6.273793349831704,0.8,PS,0.5,15000.0,0.02433558206915425
4.0,6.613274712005288,0.8,PS,0.5,15000.0,0.024052021045856888
4.0,6.971125757213828,0.8,PS,0.5,15000.0,0.02370413138738881
4.0,7.3483404877573175,0.8,PS,0.5,15000.0,0.02329947439126462
4.0,7.745966692414836,0.8,PS,0.5,15000.0,0.022844999015428868
4.0,8.165108856885828,0.8,PS,0.5,15000.0,0.02234763933462725
4.0,8.606931231718361,0.8,PS,0.5,15000.0,0.021814012219955145
4.0,9.072661066246061,0.8,PS,0.5,15000.0,0.02125016921630128
4.0,9.563592017516726,0.8,PS,0.5,15000.0,0.02066179962946927
4.0,10.081087743681516,0.8,PS,0.5,15000.0,0.020054284122730904
4.0,10.626585691826111,0.8,PS,0.5,15000.0,0.019432410905702566
4.0,11.20160109076529,0.8,PS,0.5,15000.0,0.018800551863222374
4.0,11.807731159891665,0.8,PS,0.5,15000.0,0.018162789521170206
4.0,12.446659545769569,0.8,PS,0.5,15000.0,0.017522660583103797
4.0,13.120160998797505,0.8,PS,0.5,15000.0,0.016883361219384743
4.0,13.830106302929654,0.8,PS,0.5,15000.0,0.016247761948083864
4.0,14.578467472149546,0.8,PS,0.5,15000.0,0.015618305350354564
4.0,15.367323228130308,0.8,PS,0.5,15000.0,0.014997162902669057
4.0,16.198864774296695,0.8,PS,0.5,15000.0,0.014386186778452716
4.0,17.07540188232742,0.8,PS,0.5,15000.0,0.013786980711536721
4.0,17.999369308004486,0.8,PS,0.5,15000.0,0.013200842390712175
4.0,18.973333554230518,0.8,PS,0.5,15000.0,0.012628884455863541
4.0,20.000000000000004,0.8,PS,0.5,15000.0,0.012072004144496504
4.0,3.0,0.8,PS,1.0,8000.0,0.023872126398253014
4.0,3.1623330622689494,0.8,PS,1.0,8000.0,0.025117954781031425
4.0,3.33345013223977,0.8,PS,1.0,8000.0,0.026230774982076918
4.0,3.5138265215355418,0.8,PS,1.0,8000.0,0.027204612179410115
4.0,3.703963261376446,0.8,PS,1.0,8000.0,0.028036374247028623
4.0,3.9043884942934204,0.8,PS,1.0,8000.0,0.028725601424726854
4.0,4.1156589411488556,0.8,PS,1.0,8000.0,0.02927417812743936
4.0,4.338361447539279,0.8,PS,1.0,8000.0,0.029685665953721272
4.0,4.573114613875481,0.8,PS,1.0,8000.0,0.029965518548860114
